time,Ax,Ay,Az,Gx,Gy,Gz
1711539370.508,2.256,-6.445,-9.956,0.031,0.267,0.16
1711539370.614,2.285,-6.608,-9.836,0.031,0.244,0.16
1711539370.719,2.259,-6.668,-9.836,0.015,0.252,0.191
1711539370.825,2.232,-6.593,-9.812,0.015,0.26,0.168
1711539370.931,2.254,-6.579,-9.87,0.046,0.237,0.176
1711539371.037,2.237,-6.622,-9.827,0.038,0.237,0.191
1711539371.142,2.177,-6.644,-9.784,0.008,0.214,0.176
1711539371.248,2.218,-6.728,-9.954,0.053,0.229,0.183
1711539371.354,2.194,-6.603,-9.944,0.015,0.237,0.16
1711539371.46,2.249,-6.603,-9.776,0.015,0.252,0.145
1711539371.565,2.27,-6.591,-9.834,0.0,0.244,0.191
1711539371.671,2.201,-6.615,-9.954,0.015,0.221,0.176
1711539371.777,2.273,-6.584,-9.949,0.0,0.229,0.183
1711539371.883,2.28,-6.486,-9.824,0.015,0.237,0.168
1711539371.988,2.237,-6.617,-9.872,0.031,0.229,0.176
1711539372.094,2.259,-6.488,-9.817,0.015,0.221,0.168
1711539372.2,2.215,-6.589,-9.841,0.023,0.221,0.191
1711539372.306,2.273,-6.601,-9.815,0.023,0.229,0.137
1711539372.411,2.249,-6.601,-9.832,0.015,0.237,0.168
1711539372.517,2.261,-6.641,-9.836,0.008,0.191,0.176
1711539372.624,2.266,-6.675,-9.951,1.947,0.252,0.16
1711539372.729,2.203,-6.589,-9.882,0.023,0.252,0.176
1711539372.836,2.29,-6.577,-9.82,0.015,0.244,0.198
1711539372.941,2.213,-6.598,-9.853,0.008,0.267,0.176
1711539373.047,2.251,-6.634,-9.834,0.031,0.244,0.16
1711539373.153,2.242,-6.543,-9.793,0.008,0.237,0.191
1711539373.259,2.247,-6.577,-9.87,0.015,0.198,0.176
1711539373.365,2.235,-6.589,-9.911,0.008,0.221,0.198
1711539373.47,2.223,-6.584,-9.903,0.015,0.237,0.183
1711539373.576,2.242,-6.586,-9.803,0.015,0.229,0.176
1711539373.682,2.29,-6.605,-9.81,0.031,0.229,0.153
1711539373.788,2.211,-6.649,-9.903,-0.008,0.221,0.183
1711539373.893,2.256,-6.605,-9.915,1.947,0.229,0.191
1711539373.999,2.249,-6.555,-9.875,0.023,0.229,0.168
1711539374.104,2.177,-6.493,-9.851,0.0,0.237,0.168
1711539374.21,2.237,-6.615,-9.784,0.015,0.214,0.168
1711539374.315,2.268,-6.589,-9.796,0.015,0.221,0.16
1711539374.42,2.254,-6.593,-9.863,0.015,0.237,0.153
1711539374.526,2.218,-6.553,-9.954,0.038,0.221,0.183
1711539374.631,2.261,-6.589,-9.793,0.015,0.237,0.168
1711539374.737,2.22,-6.625,-9.848,0.008,0.214,0.16
1711539374.843,2.256,-6.495,-9.717,0.031,0.221,0.16
1711539374.948,2.254,-6.704,-9.963,0.038,0.275,0.153
1711539375.054,2.254,-6.483,-9.781,0.031,0.244,0.168
1711539375.161,2.251,-6.44,-9.901,0.008,0.26,0.16
1711539375.267,2.227,-6.598,-9.877,0.015,0.237,0.191
1711539375.372,2.244,-6.677,-9.848,0.031,0.244,0.176
1711539375.478,2.242,-6.582,-9.884,0.038,0.252,0.168
1711539375.584,2.187,-6.541,-9.896,0.031,0.214,0.176
1711539375.69,2.206,-6.608,-9.848,-1.954,0.221,0.16
1711539375.795,2.244,-6.447,-9.853,0.031,0.237,0.16
1711539375.901,2.232,-6.479,-9.793,0.046,0.214,0.183
1711539376.007,2.227,-6.538,-9.757,0.031,0.237,0.176
1711539376.113,2.158,-6.742,-9.769,0.046,0.244,0.183
1711539376.218,2.292,-6.474,-9.836,0.008,0.237,0.183
1711539376.324,2.318,-6.524,-9.702,0.038,0.137,0.153
1711539376.43,2.165,-6.673,-9.743,0.023,0.183,0.168
1711539376.536,2.254,-6.589,-9.899,0.015,0.206,0.183
1711539376.642,2.263,-6.605,-9.788,0.015,0.221,0.191
1711539376.747,2.184,-6.603,-9.772,0.015,0.237,0.168
1711539376.853,2.261,-6.589,-9.875,0.038,0.252,0.191
1711539376.959,2.275,-6.625,-9.865,0.008,0.229,0.168
1711539377.064,2.184,-6.579,-9.805,0.008,0.237,0.16
1711539377.17,2.297,-6.615,-9.882,0.015,0.244,0.183
1711539377.276,2.297,-6.632,-9.796,0.023,0.252,0.176
1711539377.382,2.263,-6.524,-9.796,0.015,0.214,0.168
1711539377.488,2.254,-6.62,-9.841,0.023,0.221,0.191
1711539377.593,2.232,-6.73,-9.911,0.008,0.229,0.176
1711539377.699,2.165,-6.613,-9.887,0.031,0.168,0.176
1711539377.805,2.215,-6.72,-9.815,0.008,0.221,0.16
1711539377.911,2.211,-6.596,-9.851,0.015,0.336,0.229
1711539378.016,2.223,-6.589,-9.891,0.023,0.214,0.153
1711539378.122,2.256,-6.579,-9.824,0.015,0.229,0.168
1711539378.228,2.151,-6.457,-9.798,0.031,0.282,0.168
1711539378.334,2.249,-6.665,-9.769,0.008,0.214,0.176
1711539378.44,2.285,-6.608,-9.774,0.015,0.29,0.191
1711539378.546,2.199,-6.562,-9.817,0.023,0.198,0.183
1711539378.651,2.268,-6.732,-9.915,0.023,0.252,0.176
1711539378.757,2.208,-6.443,-9.827,0.023,0.206,0.176
1711539378.863,2.227,-6.536,-9.812,0.046,0.183,0.16
1711539378.969,2.242,-6.728,-9.911,0.015,0.275,0.168
1711539379.075,2.227,-6.558,-9.846,0.031,0.298,0.16
1711539379.18,2.218,-6.608,-9.851,0.023,0.298,0.16
1711539379.286,2.259,-6.574,-9.839,0.031,0.229,0.16
1711539379.392,2.208,-6.584,-9.86,0.031,0.229,0.176
1711539379.497,2.244,-6.744,-9.8,0.0,0.191,0.168
1711539379.603,2.443,-6.637,-9.532,0.023,0.298,0.198
1711539379.709,2.223,-6.668,-9.748,0.015,0.099,0.153
1711539379.815,2.223,-6.467,-9.829,0.023,0.16,0.176
1711539379.92,2.275,-6.56,-9.753,0.038,0.198,0.176
1711539380.026,2.244,-6.692,-9.834,0.008,0.191,0.16
1711539380.132,2.259,-6.479,-9.693,0.015,0.198,0.183
1711539380.238,2.196,-6.452,-9.961,0.031,0.191,0.183
1711539380.344,2.448,-6.479,-9.887,0.015,0.183,0.168
1711539380.449,2.35,-6.742,-9.69,0.031,0.321,0.16
1711539380.555,2.158,-6.737,-9.834,0.031,0.252,0.176
1711539380.661,2.148,-6.713,-9.762,0.015,0.229,0.16
1711539380.767,2.254,-6.593,-9.994,0.015,0.313,0.191
1711539380.872,2.17,-6.579,-9.899,0.031,0.229,0.183
1711539380.978,2.191,-6.646,-9.867,0.038,0.405,0.176
1711539381.084,2.151,-6.565,-9.858,0.023,0.366,0.191
1711539381.189,2.285,-6.546,-8.905,0.008,-0.374,0.183
1711539381.295,2.235,-6.605,-9.743,0.031,0.122,0.176
1711539381.401,2.012,-6.558,-9.963,0.015,0.252,0.183
1711539381.507,2.268,-6.543,-9.851,0.008,0.29,0.191
1711539381.613,2.266,-6.593,-9.889,0.0,0.275,0.183
1711539381.718,2.232,-6.629,-9.748,0.008,0.183,0.168
1711539381.824,2.275,-6.73,-9.712,0.031,0.237,0.191
1711539381.93,2.086,-6.649,-9.81,0.031,0.214,0.198
1711539382.036,2.376,-6.73,-9.659,0.053,0.198,0.183
1711539382.142,2.163,-6.603,-10.344,0.038,1.893,0.168
1711539382.248,2.239,-6.586,-9.836,0.038,0.198,0.176
1711539382.354,2.328,-6.56,-9.848,0.023,0.252,0.183
1711539382.459,2.373,-6.706,-9.712,0.015,0.863,0.176
1711539382.565,2.16,-6.555,-9.676,0.046,-0.015,0.198
1711539382.671,2.156,-7.025,-9.927,0.0,0.183,0.16
1711539382.777,2.251,-6.632,-9.846,0.015,0.008,0.198
1711539382.882,2.184,-6.546,-10.162,0.015,0.328,0.168
1711539382.988,2.223,-6.625,-9.848,0.031,0.321,0.176
1711539383.094,1.945,-6.658,-10.313,0.031,-0.679,0.153
1711539383.199,2.256,-6.558,-10.493,0.038,0.344,0.191
1711539383.305,2.285,-6.605,-9.978,0.015,0.191,0.168
1711539383.411,2.223,-6.459,-9.82,0.0,0.267,0.191
1711539383.517,2.091,-6.819,-11.213,0.137,0.305,-0.008
1711539383.623,2.239,-6.531,-9.515,0.053,0.168,0.198
1711539383.729,2.227,-6.529,-10.04,0.053,0.305,0.191
1711539383.835,2.287,-6.608,-9.877,0.015,0.206,0.168
1711539383.94,2.275,-6.579,-9.925,0.046,0.267,0.183
1711539384.046,2.292,-6.538,-9.856,0.008,0.282,0.183
1711539384.152,2.302,-6.469,-9.851,0.015,0.275,0.183
1711539384.257,2.223,-6.562,-9.75,0.008,0.275,0.176
1711539384.363,2.223,-6.699,-9.951,0.023,0.206,0.191
1711539384.468,2.211,-6.589,-9.891,0.031,0.214,0.145
1711539384.574,2.203,-6.586,-10.021,0.031,0.198,0.191
1711539384.679,2.292,-6.61,-9.839,0.031,0.198,0.183
1711539384.784,2.23,-6.493,-9.81,0.023,0.267,0.176
1711539384.89,2.179,-6.558,-10.069,0.008,1.947,0.183
1711539384.996,2.227,-6.67,-9.578,1.947,0.168,0.153
1711539385.102,2.196,-6.665,-9.865,0.023,0.122,0.198
1711539385.207,2.247,-6.548,-9.863,0.038,0.275,0.176
1711539385.313,2.318,-6.553,-9.482,0.031,-1.893,0.176
1711539385.419,2.251,-6.684,-9.798,0.031,0.176,0.153
1711539385.524,2.235,-6.596,-9.894,0.023,0.206,0.183
1711539385.629,2.184,-6.615,-9.875,0.023,0.26,0.191
1711539385.735,2.35,-6.194,-10.083,0.191,0.763,0.321
1711539385.84,2.043,-6.548,-9.86,0.023,1.626,0.16
1711539385.946,2.218,-6.684,-9.685,0.031,0.16,0.145
1711539386.051,1.37,-6.323,-11.977,-0.031,0.305,0.168
1711539386.157,2.096,-6.555,-11.369,0.168,-0.656,0.221
1711539386.263,2.17,-6.57,-9.022,0.092,0.267,0.183
1711539386.369,1.435,-6.723,-11.592,-0.198,-1.107,0.214
1711539386.474,2.481,-6.469,-8.265,0.046,-1.802,0.176
1711539386.58,2.17,-6.476,-10.402,0.046,0.45,0.198
1711539386.686,2.383,-6.419,-11.29,-0.092,3.504,0.176
1711539386.792,2.067,-6.893,-9.362,-0.053,-0.832,0.13
1711539386.898,2.158,-6.718,-9.566,0.008,0.481,0.153
1711539387.004,2.244,-6.471,-9.815,0.023,0.183,0.183
1711539387.11,2.256,-6.464,-9.846,0.023,0.221,0.176
1711539387.216,2.179,-6.632,-9.891,0.038,0.313,0.16
1711539387.321,2.278,-6.56,-9.764,0.015,0.145,0.191
1711539387.427,2.151,-6.646,-10.224,0.008,0.305,0.122
1711539387.533,2.146,-6.579,-9.609,0.038,0.023,0.137
1711539387.639,2.196,-6.558,-9.872,0.015,0.183,0.153
1711539387.745,2.218,-6.72,-9.539,0.031,0.214,0.145
1711539387.851,2.189,-6.608,-9.803,0.008,0.389,0.168
1711539387.957,2.22,-6.627,-9.882,0.023,0.267,0.206
1711539388.062,2.251,-6.598,-9.906,0.015,0.26,0.191
1711539388.168,2.206,-6.62,-9.887,0.015,0.237,0.183
1711539388.274,2.151,-6.529,-9.836,0.031,0.206,0.183
1711539388.38,2.189,-6.57,-9.784,0.031,0.214,0.176
1711539388.485,2.235,-6.419,-9.57,0.008,0.305,0.183
1711539388.591,2.218,-6.646,-9.664,0.023,0.29,0.168
1711539388.697,2.275,-6.627,-9.808,0.023,0.427,0.198
1711539388.803,2.232,-6.558,-9.889,0.031,0.244,0.16
1711539388.909,2.225,-6.567,-9.774,0.0,0.122,0.191
1711539389.014,2.156,-6.644,-9.755,0.008,0.252,0.191
1711539389.12,2.165,-6.593,-9.798,0.031,0.244,0.176
1711539389.226,2.242,-6.51,-9.853,0.015,0.191,0.16
1711539389.331,2.259,-6.541,-9.961,0.031,0.191,0.183
1711539389.436,2.259,-6.553,-9.808,0.0,0.252,0.168
1711539389.542,2.28,-6.617,-9.956,0.008,0.267,0.183
1711539389.647,2.239,-6.55,-9.832,0.031,0.221,0.206
1711539389.753,2.124,-6.526,-9.908,0.031,0.237,0.168
1711539389.858,2.191,-6.656,-9.815,0.008,0.237,0.168
1711539389.964,2.184,-6.644,-9.841,0.023,0.244,0.183
1711539390.07,2.227,-6.558,-9.848,0.015,0.229,0.183
1711539390.175,2.223,-6.574,-9.882,0.015,0.221,0.168
1711539390.281,2.23,-6.608,-9.891,0.015,0.237,0.16
1711539390.387,2.278,-6.584,-9.903,0.0,0.206,0.191
1711539390.493,2.208,-6.56,-9.851,0.008,0.214,0.153
1711539390.599,2.223,-6.555,-9.911,0.008,0.237,0.183
1711539390.705,2.201,-6.55,-9.901,0.015,0.206,0.176
1711539390.811,2.239,-6.457,-9.822,0.0,0.252,0.183
1711539390.916,2.237,-6.586,-9.879,0.046,0.252,0.168
1711539391.022,2.237,-6.572,-9.834,0.031,0.221,0.183
1711539391.128,2.179,-6.565,-9.92,-1.954,0.298,0.176
1711539391.233,2.23,-6.579,-9.832,0.038,0.221,0.168
1711539391.339,2.254,-6.61,-9.856,0.023,0.237,0.198
1711539391.445,2.177,-6.584,-9.784,-1.947,0.237,0.16
1711539391.551,2.22,-6.584,-9.81,0.023,0.206,0.191
1711539391.657,2.242,-6.598,-9.887,0.031,0.267,0.183
1711539391.762,2.218,-6.562,-9.891,0.015,0.267,0.176
1711539391.868,2.359,-6.481,-9.312,0.023,0.374,0.168
1711539391.974,2.065,-6.546,-10.723,0.015,1.901,0.191
1711539392.08,2.211,-6.668,-9.935,0.015,0.336,0.176
1711539392.186,2.134,-6.562,-9.839,0.023,0.168,0.176
1711539392.291,2.256,-6.732,-9.86,0.023,0.16,0.176
1711539392.397,2.254,-6.44,-9.877,0.038,0.26,0.16
1711539392.503,2.266,-6.553,-9.882,0.015,0.267,0.153
1711539392.609,2.297,-6.586,-9.791,0.038,0.229,0.16
1711539392.715,2.191,-6.701,-9.865,0.008,0.282,0.176
1711539392.82,2.182,-6.44,-9.865,0.023,0.206,0.183
1711539392.926,2.16,-6.61,-9.815,0.008,0.16,0.183
1711539393.032,2.153,-6.5,-9.58,0.061,0.183,0.168
1711539393.137,2.191,-6.553,-9.788,0.031,0.313,0.206
1711539393.243,2.244,-6.577,-9.683,0.038,0.153,0.16
1711539393.348,2.287,-6.689,-10.814,0.046,0.321,0.198
1711539393.453,2.294,-6.677,-9.901,0.031,0.45,0.153
1711539393.559,2.201,-6.514,-9.882,0.023,0.275,0.176
1711539393.664,2.292,-6.546,-9.97,0.038,0.221,0.176
1711539393.776,2.203,-6.625,-9.896,0.038,0.198,0.191
1711539393.882,2.263,-6.639,-9.925,0.031,0.221,0.198
1711539393.989,2.28,-6.692,-9.853,0.046,0.214,0.176
1711539394.095,2.28,-6.488,-9.961,0.031,0.282,0.183
1711539394.201,2.189,-6.74,-10.09,0.023,0.198,0.16
1711539394.306,2.292,-6.483,-9.963,0.023,0.16,0.183
1711539394.412,2.237,-6.577,-9.923,0.015,0.321,0.168
1711539394.517,2.213,-6.62,-9.832,0.008,0.198,0.145
1711539394.623,2.244,-6.641,-9.879,0.015,0.26,0.183
1711539394.728,2.22,-6.584,-9.915,0.046,0.137,0.191
1711539394.834,2.29,-6.474,-10.006,0.046,0.55,0.16
1711539394.939,2.239,-6.605,-10.093,0.015,0.435,0.191
1711539395.045,2.237,-6.467,-9.901,0.061,0.267,0.153
1711539395.15,2.577,-6.728,-9.951,1.916,1.069,0.16
1711539395.257,2.208,-6.558,-10.04,0.023,0.321,0.168
1711539395.362,2.139,-6.742,-9.808,0.023,0.092,0.176
1711539395.467,2.282,-6.56,-9.525,0.015,0.382,0.168
1711539395.573,2.177,-6.637,-9.875,0.031,0.191,0.168
1711539395.678,2.266,-6.558,-9.863,0.031,0.237,0.198
1711539395.783,2.249,-6.531,-9.35,0.015,-0.359,0.176
1711539395.889,2.213,-6.589,-9.781,0.023,0.008,0.145
1711539395.994,2.235,-6.601,-9.918,0.015,0.176,0.176
1711539396.099,2.156,-6.589,-9.879,0.023,0.206,0.176
1711539396.205,2.215,-6.514,-9.836,0.023,0.252,0.16
1711539396.31,2.273,-6.72,-9.879,0.015,0.275,0.176
1711539396.416,2.23,-6.586,-9.851,0.038,0.244,0.168
1711539396.522,2.232,-6.732,-9.808,0.015,0.237,0.16
1711539396.628,2.22,-6.572,-9.834,0.008,0.221,0.16
1711539396.733,2.215,-6.584,-9.839,0.038,0.26,0.183
1711539396.839,2.239,-6.62,-9.788,0.008,0.26,0.16
1711539396.944,2.199,-6.467,-9.808,0.023,0.252,0.198
1711539397.049,2.282,-6.562,-9.87,0.015,0.237,0.183
1711539397.155,2.235,-6.541,-9.932,0.015,0.267,0.176
1711539397.26,2.194,-6.728,-9.939,0.023,0.237,0.176
1711539397.365,2.194,-6.562,-9.879,0.008,0.198,0.176
1711539397.471,2.23,-6.491,-9.913,0.038,0.26,0.168
1711539397.577,2.23,-6.579,-9.865,0.046,0.214,0.183
1711539397.683,2.259,-6.615,-9.82,0.031,0.221,0.206
1711539397.788,2.201,-6.553,-9.848,0.023,0.244,0.183
1711539397.894,2.22,-6.629,-9.848,0.015,0.221,0.191
1711539398.0,2.163,-6.632,-9.827,0.046,0.221,0.153
1711539398.106,2.259,-6.553,-9.877,0.008,0.26,0.153
1711539398.212,2.261,-6.445,-9.927,0.023,0.229,0.206
1711539398.318,2.215,-6.56,-9.851,0.023,0.221,0.183
